"","ID","DD_Trial","DD_Today","DD_Later","DD_Time","DD_Choice","DD_rt","DD_TrialStart","DD_TrialEnd"
"1673","125",17,14.34,17.92,5,"Now",0.487,87.155,89.41
"1674","125",18,23.37,35.06,3,"Later",0.235,91.935,93.957
"1675","125",19,24,27.6,1,"Now",0.649,97.601,100.024
"1676","125",20,17.04,17.89,4,"Now",1.123,102.432,105.322
"1677","125",21,17.8,19.58,2,"Now",0.765,106.677,109.216
"1678","125",22,21.35,22.42,3,"Now",0.204,110.822,112.793
"1679","125",23,23.43,24.61,5,"Now",1.048,114.466,117.29
"1680","125",24,15.02,17.27,2,"Now",0.186,120.985,122.939
"1681","125",25,18.56,21.34,6,"Now",1.206,126.317,129.29
"1682","125",26,22.25,27.82,1,"Later",0.809,132.986,135.558
"1683","125",27,24.79,37.19,4,"Later",0.117,138.133,140.021
"1684","125",28,24.63,30.79,2,"Later",0.106,143.85,145.721
"1685","125",29,22.67,34,1,"Later",0.114,149.616,151.504
"1686","125",30,15.26,19.07,6,"Now",0.846,153.845,156.451
"1687","125",31,10.1,11.62,4,"Now",0.725,157.973,160.463
"1688","125",32,20.44,25.55,4,"Later",1.655,162.052,165.477
"1689","125",33,19.76,21.74,1,"Later",1.23,168.804,171.794
"1690","125",34,25.53,34.47,3,"Later",0.123,175.239,177.127
"1691","125",35,23.74,24.92,6,"Now",0.755,181.039,183.562
"1692","125",36,18.36,20.2,6,"Now",0.656,184.867,187.289
"1693","125",37,13.95,20.93,3,"Later",1.731,191.168,194.66
"1694","125",38,17.3,18.17,3,"Now",0.506,197.553,199.825
"1695","125",39,20,22,6,"Now",0.543,200.996,203.301
"1696","125",40,28.19,42.29,1,"Later",0.127,204.924,206.811
"1697","125",41,11.25,16.87,6,"Later",0.347,209.136,211.257
"1698","125",42,11.44,17.16,4,"Later",0.189,214.334,216.288
"1699","125",43,15.1,22.65,2,"Later",0.058,219.432,221.252
"1700","125",44,20.3,21.32,5,"Now",0.228,224.279,226.267
"1701","125",45,14.41,18.01,3,"Now",0.379,228.223,230.378
"1702","125",46,21.98,23.08,6,"Now",0.479,234.124,236.379
"1703","125",47,19.71,20.7,1,"Now",0.453,239.422,241.644
"1704","125",48,27.3,34.13,2,"Later",0.415,242.732,244.92
"1705","125",49,16.85,18.54,3,"Now",2.492,245.991,250.252
"1706","125",50,16.81,19.33,3,"Now",1.293,252.325,255.383
"1707","125",51,17.62,22.02,5,"Now",0.733,259.262,261.768
"1708","125",52,7.68,8.45,5,"Now",0.051,264.377,266.197
"1709","125",53,18.16,19.07,4,"Now",0.17,268.488,270.426
"1710","125",54,19.53,20.51,2,"Now",0.093,274.422,276.276
"1711","125",55,17.51,21.89,6,"Now",1.727,279.252,282.761
"1712","125",56,22.42,24.67,4,"Now",0.123,284.384,286.27
"1713","125",57,16.08,18.5,6,"Now",0.261,289.013,291.034
"1714","125",58,14.81,20,4,"Later",1.475,292.991,296.233
"1715","125",59,23.23,31.36,1,"Later",0.133,297.638,299.542
"1716","125",60,10.27,11.81,5,"Now",0.325,303.421,305.509
"1717","125",61,20.94,24.08,2,"Now",1.069,308.87,311.71
"1718","125",62,30.67,46,5,"Later",1.867,314.519,318.161
"1719","125",63,15.92,17.51,2,"Now",0.489,321.138,323.393
"1720","125",64,22.15,29.9,6,"Now",1.43,324.548,327.739
"1721","125",65,21.21,28.63,5,"Now",0.757,329.83,332.351
"1722","125",66,15.24,19.05,4,"Now",0.508,335.278,337.55
"1723","125",67,20.79,25.99,1,"Now",0.432,341.162,343.366
"1724","125",68,19.6,22.55,1,"Later",1.816,344.722,348.314
"1725","125",69,23.89,32.25,3,"Later",0.087,349.619,351.473
"1726","125",70,17.58,20.22,4,"Now",1.321,353.313,356.404
"1727","125",71,18.18,20,1,"Now",0.194,358.729,360.683
"1728","125",72,18.51,24.99,2,"Later",0.055,364.612,366.433
"1729","126",1,15.41,16.18,3,"Now",3.586,0.039,5.403
"1730","126",2,27.82,37.56,5,"Later",2.757,7.995,12.524
"1731","126",3,22.41,24.66,3,"Later",4.149,13.862,19.777
"1732","126",4,18.66,23.33,2,"Later",0.99,21.684,24.441
"1733","126",5,23.17,26.64,5,NA,NA,26.147,32.43
"1734","126",6,19.16,25.87,2,"Later",0.496,35.306,37.578
"1735","126",7,24.75,27.23,6,"Later",3.227,39.568,44.565
"1736","126",8,11.58,13.32,1,"Later",0.986,47.257,50.014
"1737","126",9,19.99,26.99,4,"Later",0.863,51.051,53.691
"1738","126",10,27.37,41.06,4,"Later",0.791,55.547,58.103
"1739","126",11,28.3,29.71,6,"Now",1.382,60.06,63.218
"1740","126",12,15.2,16.72,4,"Now",1.675,64.439,67.88
"1741","126",13,21.17,22.22,2,"Now",2.146,70.072,73.981
"1742","126",14,24.2,27.83,6,"Later",3.481,76.473,81.737
"1743","126",15,16.19,21.86,1,"Later",0.621,85.366,87.754
"1744","126",16,21.33,22.4,5,"Now",1.599,90.179,93.554
"1745","126",17,19.47,22.39,4,"Later",1.535,96.915,100.223
"1746","126",18,19.36,24.19,4,"Later",0.037,103.902,105.723
"1747","126",19,13.93,16.01,2,"Later",0.197,107.645,109.617
"1748","126",20,23.22,34.83,3,"Now",1.5,113.095,116.369
"1749","126",21,21.46,23.6,2,"Now",3.983,117.524,123.272
"1750","126",22,21.19,31.79,1,"Later",1.362,124.744,127.869
"1751","126",23,25.25,34.09,6,"Later",0.791,130.444,133
"1752","126",24,14.22,14.94,1,"Now",0.733,135.909,138.415
"1753","126",25,19.71,21.68,5,"Later",0.337,139.937,142.042
"1754","126",26,25.67,38.51,5,"Later",1.168,143.331,146.271
"1755","126",27,16.98,19.53,3,"Later",3.834,149.465,155.063
"1756","126",28,18.38,22.97,6,"Later",1.704,156.234,159.709
"1757","126",29,20.4,22.44,1,"Later",1.424,161.298,164.49
"1758","126",30,8.03,8.44,4,"Now",1.825,165.761,169.354
"1759","126",31,23.92,35.89,6,"Later",1.082,171.544,174.401
"1760","126",32,11.25,16.88,2,"Later",0.72,176.642,179.131
"1761","126",33,20.07,25.09,5,"Later",0.189,180.837,182.792
"1762","126",34,20.83,28.12,3,"Later",1.083,185.367,188.223
"1763","126",35,24.58,30.73,1,"Later",0.325,189.629,191.717
"1764","126",36,26.55,33.19,3,"Later",0.134,193.356,195.261
"1765","126",37,23.52,35.28,6,"Later",0.242,200.56,202.565
"1766","126",38,21.49,23.64,4,"Later",2.706,206.544,211.022
"1767","126",39,23.89,25.09,6,"Now",2.048,213.531,217.356
"1768","126",40,14.82,16.3,2,"Later",1.023,220.099,222.889
"1769","126",41,16.27,17.08,3,"Now",2.477,226.317,230.561
"1770","126",42,16.07,16.87,5,"Now",1.663,232.635,236.06
"1771","126",43,28.59,35.74,2,"Later",0.503,237.148,239.42
"1772","126",44,24.45,30.56,1,"Later",0.941,242.998,245.704
"1773","126",45,18.98,19.93,1,"Later",1.428,247.511,250.702
"1774","126",46,16.39,18.03,6,"Later",0.475,252.776,255.014
"1775","126",47,22.95,34.42,3,"Later",0.519,256.052,258.34
"1776","126",48,22.34,30.16,1,"Later",0.907,259.512,262.185
"1777","126",49,26.89,33.61,5,"Later",1.009,264.426,267.199
"1778","126",50,25.69,34.68,4,"Later",1.811,268.487,272.063
"1779","126",51,15.89,17.48,1,"Later",0.363,274.103,276.242
"1780","126",52,8.91,10.24,2,"Later",0.129,279.034,280.921
"1781","126",53,28.06,32.27,6,"Later",0.331,282.159,284.264
"1782","126",54,22.11,29.84,6,"Later",1.285,286.054,289.112
"1783","126",55,20.7,31.05,4,"Later",2.436,290.767,294.977
"1784","126",56,16.6,22.41,2,"Later",0.439,296.484,298.689
"1785","126",57,20.48,27.65,5,"Later",0.372,300.512,302.65
"1786","126",58,15.39,19.24,3,"Later",0.196,305.342,307.313
"1787","126",59,17.87,20.55,5,"Later",0.69,309.32,311.776
"1788","126",60,10.33,11.88,4,"Now",1.769,313.098,316.64
"1789","126",61,19.31,28.96,1,"Later",1.582,320.101,323.443
"1790","126",62,15.81,17.4,3,"Later",1.202,325.433,328.406
"1791","126",63,20.25,23.29,1,"Later",0.489,331.433,333.688
"1792","126",64,28.68,43.02,5,"Later",1.15,335.996,338.92
"1793","126",65,18.65,19.59,4,"Now",1.62,341.662,345.054
"1794","126",66,12.49,15.61,6,"Later",2.801,348.465,353.027
"1795","126",67,14.77,19.94,3,"Later",0.236,355.335,357.339
"1796","126",68,17,17.85,2,"Now",2.554,359.146,363.473
"1797","126",69,23.36,26.86,3,"Later",0.537,365.146,367.451
"1798","126",70,20.33,30.5,2,"Later",0.269,368.973,371.012
"1799","126",71,21.45,23.59,5,"Later",1.536,374.138,377.447
"1800","126",72,29.81,37.26,4,"Later",1.325,379.654,382.745
"1801","127",1,12.74,15.93,3,NA,NA,0.055,6.339
"1802","127",2,19.35,26.12,2,"Later",0.224,7.76,9.765
"1803","127",3,17.26,18.12,4,"Now",0.245,11.805,13.843
"1804","127",4,20.41,25.51,5,"Now",0.67,17.237,19.676
"1805","127",5,22.7,34.05,2,"Later",1.064,21.666,24.489
"1806","127",6,19.48,22.41,1,"Later",0.496,25.962,28.233
"1807","127",7,17.65,18.54,2,"Now",0.159,29.94,31.86
"1808","127",8,13.47,18.19,6,"Now",0.09,35.288,37.143
"1809","127",9,16.5,24.76,5,"Later",0.439,40.971,43.177
"1810","127",10,19.74,29.61,6,"Later",0.645,44.949,47.355
"1811","127",11,22.77,25.04,5,"Now",0.922,49.512,52.202
"1812","127",12,21.04,23.15,2,"Now",0.206,55.596,57.567
"1813","127",13,20.64,27.87,4,"Now",1.101,61.045,63.919
"1814","127",14,29.08,36.35,6,"Later",3.185,66.745,71.707
"1815","127",15,21.02,24.18,5,"Now",0.129,74.45,76.338
"1816","127",16,19.73,26.63,5,"Later",0.83,77.509,80.098
"1817","127",17,23.41,26.92,3,"Now",1.985,82.657,86.416
"1818","127",18,14.69,15.43,6,"Now",0.082,89.744,91.615
"1819","127",19,20.98,31.47,4,"Later",0.373,92.669,94.807
"1820","127",20,14.3,16.45,4,"Now",0.082,97.048,98.902
"1821","127",21,12.64,13.91,1,"Now",0.344,100.642,102.746
"1822","127",22,25.28,27.81,4,"Now",0.693,104.101,106.557
"1823","127",23,20.15,21.15,3,"Now",0.754,108.664,111.187
"1824","127",24,23.83,29.79,1,"Later",0.768,113.963,116.502
"1825","127",25,19.58,29.37,3,"Later",1.088,118.091,120.947
"1826","127",26,18.71,21.52,6,"Now",0.794,124.56,127.116
"1827","127",27,20.23,22.25,3,"Now",0.488,128.554,130.809
"1828","127",28,26.5,29.15,6,"Now",0.632,132.482,134.888
"1829","127",29,23.66,24.84,1,"Now",1.338,137.68,140.788
"1830","127",30,30.18,40.74,1,"Later",0.56,141.842,144.164
"1831","127",31,28.51,38.48,3,"Later",0.477,145.853,148.092
"1832","127",32,22.82,34.22,1,"Later",0.036,151.102,152.905
"1833","127",33,28.1,32.32,2,"Later",0.689,156.049,158.505
"1834","127",34,16.68,20.85,2,"Later",1.587,159.743,163.101
"1835","127",35,15.64,16.42,5,"Now",0.865,165.209,167.849
"1836","127",36,11.52,14.4,4,"Now",0.316,169.655,171.742
"1837","127",37,22.4,30.24,4,"Later",0.677,177.31,179.749
"1838","127",38,19.96,26.94,6,"Later",0.249,181.137,183.159
"1839","127",39,18.95,25.58,3,"Later",0.333,185.533,187.638
"1840","127",40,15.7,19.63,3,"Now",1.077,190.965,193.806
"1841","127",41,24.01,27.61,1,"Later",0.698,197.601,200.073
"1842","127",42,13.49,16.87,2,"Now",0.929,201.729,204.419
"1843","127",43,16.91,18.61,3,"Now",0.305,206.409,208.481
"1844","127",44,22.98,28.73,5,"Now",0.322,210.504,212.593
"1845","127",45,16.34,17.16,4,"Now",0.13,215.184,217.089
"1846","127",46,18.5,20.34,2,"Now",0.323,220.032,222.12
"1847","127",47,24.41,25.63,2,"Now",0.004,223.926,225.697
"1848","127",48,14.35,15.07,5,"Now",0.188,227.302,229.256
"1849","127",49,28.71,43.07,5,"Now",0.949,233.085,235.808
"1850","127",50,22.5,28.12,6,"Now",0.999,237.715,240.489
"1851","127",51,10.12,11.13,1,"Now",0.784,241.794,244.349
"1852","127",52,21.25,24.43,2,"Now",1.844,245.822,249.431
"1853","127",53,14.92,17.16,3,"Now",1.724,250.518,254.011
"1854","127",54,25.35,34.22,5,"Later",0.134,257.772,259.677
"1855","127",55,16.24,18.68,5,"Now",0.519,263.355,265.644
"1856","127",56,15.14,20.44,1,"Later",0.558,267.3,269.622
"1857","127",57,17.92,18.82,6,"Now",0.231,272.347,274.352
"1858","127",58,23.81,32.14,2,"Later",0.095,277.395,279.265
"1859","127",59,15.33,22.99,2,"Later",0.239,281.139,283.144
"1860","127",60,21.23,23.36,6,"Now",0.676,285.134,287.572
"1861","127",61,25.23,26.49,1,"Later",0.031,291.435,293.238
"1862","127",62,25.65,29.49,6,"Now",0.752,296.299,298.822
"1863","127",63,21.18,31.77,6,"Later",0.947,302.032,304.739
"1864","127",64,23.04,24.19,3,"Now",0.182,306.077,308.03
"1865","127",65,11.46,12.61,5,"Now",0.335,309.219,311.324
"1866","127",66,26.42,39.63,3,"Later",0.732,313.231,315.737
"1867","127",67,19.3,24.13,4,"Now",0.834,317.576,320.183
"1868","127",68,16.23,24.35,4,"Now",0.422,322.54,324.729
"1869","127",69,33.51,36.86,4,"Now",1.131,327.856,330.746
"1870","127",70,26.11,32.64,1,"Later",0.212,333.99,335.977
"1871","127",71,17.77,26.65,1,"Later",0.227,337.199,339.187
"1872","127",72,17.87,20.54,4,"Now",0.891,340.575,343.231
"1873","128",1,14.44,16.61,2,"Later",2.556,0.037,4.365
"1874","128",2,30.37,45.56,1,"Later",1.968,6.873,10.615
"1875","128",3,10.35,10.87,5,"Now",1.662,12.205,15.63
"1876","128",4,19.94,21.93,1,"Later",1.39,18.372,21.529
"1877","128",5,15.48,17.8,3,"Later",1.135,23.805,26.712
"1878","128",6,23.4,31.59,1,"Later",1.655,29.588,33.013
"1879","128",7,18.17,19.08,1,"Now",4.198,36.157,42.122
"1880","128",8,16.72,17.55,2,"Now",2.759,43.996,48.524
"1881","128",9,22.57,25.95,4,"Later",3.997,52.286,58.051
"1882","128",10,13.05,19.58,4,"Later",1.457,59.306,62.531
"1883","128",11,22.69,30.63,5,"Later",2.074,64.905,68.748
"1884","128",12,25.01,27.51,6,"Now",3.522,72.009,77.306
"1885","128",13,19.36,26.14,4,"Later",3.077,79.614,84.46
"1886","128",14,20.87,22.96,3,"Later",3.965,86.349,92.098
"1887","128",15,23.16,34.74,3,"Later",2.262,93.654,97.681
"1888","128",16,27.24,29.97,4,"Now",2.249,99.353,103.363
"1889","128",17,25.7,38.55,6,"Later",3.202,104.769,109.749
"1890","128",18,26.61,30.6,5,"Later",2.726,110.869,115.381
"1891","128",19,17.83,24.06,2,"Later",2.956,119.143,123.872
"1892","128",20,14.83,15.57,6,"Now",2.547,125.327,129.638
"1893","128",21,27.19,29.91,2,"Later",2.957,132.782,137.511
"1894","128",22,24.16,25.37,4,NA,NA,139.05,145.333
"1895","128",23,21.19,22.25,3,"Now",1.934,147.541,151.25
"1896","128",24,11.97,17.95,2,"Later",2.476,153.04,157.284
"1897","128",25,14.81,18.51,5,NA,NA,158.505,164.789
"1898","128",26,16.74,22.6,3,"Later",1.668,166.311,169.752
"1899","128",27,18.85,23.56,4,"Later",2.543,172.027,176.338
"1900","128",28,18.26,21,6,"Later",3.964,177.543,183.274
"1901","128",29,14.19,17.73,1,"Later",3.287,187.036,192.083
"1902","128",30,16.58,22.38,6,"Later",4.171,193.288,199.219
"1903","128",31,21.13,26.41,3,"Later",1.357,201.294,204.418
"1904","128",32,15.06,22.59,5,"Later",4.305,207.01,213.076
"1905","128",33,23.46,29.32,6,"Later",2.548,215.534,219.846
"1906","128",34,26.9,30.93,1,"Later",2.21,223.44,227.417
"1907","128",35,18.71,20.58,5,"Now",4.022,231.396,237.178
"1908","128",36,28.88,36.1,2,"Later",1.35,240.974,244.114
"1909","128",37,13.3,14.63,4,"Now",2.326,249.765,253.859
"1910","128",38,26.9,28.24,3,NA,NA,255.95,262.232
"1911","128",39,20.1,21.1,6,"Now",1.879,264.524,268.167
"1912","128",40,18.04,27.05,3,"Later",1.04,271.995,274.802
"1913","128",41,23.71,32.01,4,"Later",1.838,277.277,280.886
"1914","128",42,16.7,22.54,6,"Later",2.265,283.578,287.606
"1915","128",43,17.88,20.56,3,"Later",3.361,290.13,295.261
"1916","128",44,28.13,29.53,5,"Now",3.035,296.432,301.227
"1917","128",45,21.36,22.43,1,"Later",1.576,304.371,307.713
"1918","128",46,19.52,29.28,2,"Later",1.761,311.642,315.167
"1919","128",47,21.89,27.36,4,"Later",2.143,316.372,320.282
"1920","128",48,27.43,30.17,6,"Now",3.166,323.325,328.255
"1921","128",49,31.83,36.61,6,"Later",3.699,331.247,336.712
"1922","128",50,21.37,32.05,1,"Later",1.437,339.437,342.646
"1923","128",51,15.49,23.23,4,"Later",2.559,344.084,348.412
"1924","128",52,32.91,36.2,2,"Later",1.186,350.553,353.51
"1925","128",53,21.45,22.52,2,"Now",2.784,356.787,361.332
"1926","128",54,18.77,21.58,1,"Later",2.39,363.941,368.101
"1927","128",55,20.92,21.97,4,"Now",3.983,370.643,376.392
"1928","128",56,16.01,17.61,3,"Now",4.309,378.382,384.465
"1929","128",57,22.27,25.61,5,"Now",3.496,385.602,390.866
"1930","128",58,19.2,24,1,"Later",2.133,394.11,398.003
"1931","128",59,14.03,17.53,3,"Later",3.875,399.759,405.408
"1932","128",60,26.38,29.02,1,"Later",2.467,406.512,410.74
"1933","128",61,15.62,21.08,1,"Later",1.061,413.398,416.222
"1934","128",62,14.71,16.18,5,"Later",4.245,418.062,424.078
"1935","128",63,24.71,33.36,5,"Later",2.375,425.132,429.276
"1936","128",64,16.08,24.13,6,"Later",2.042,432.001,435.811
"1937","128",65,19.84,26.79,2,"Later",1.579,438.704,442.046
"1938","128",66,24.2,27.83,4,NA,NA,443.434,449.718
"1939","128",67,13.32,16.66,2,"Later",1.654,451.574,454.998
"1940","128",68,8.53,10.66,6,NA,NA,458.009,464.309
"1941","128",69,20.21,27.28,3,"Later",2.368,467.035,471.179
"1942","128",70,22.18,33.27,5,"Later",1.536,472.834,476.142
"1943","128",71,26.45,33.06,5,"Later",1.467,477.631,480.872
"1944","128",72,27.38,31.49,2,"Later",1.581,482.094,485.436
"1945","129",1,27.07,28.43,6,"Now",3.058,0.047,4.876
"1946","129",2,18.81,28.21,4,"Later",3.192,8.521,13.484
"1947","129",3,17.62,23.79,3,"Later",3.548,15.608,20.921
